disorder	score_x	method_x	threshold_x	score_y	method_y	threshold_y	n	pearson	spearman	z_rmse
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.895729665290932	0.878770830366045	0.454739735253016
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.754370599026791	0.727894886768267	0.697947402545476
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.608048226718377	0.598718131320325	0.881655330501784
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.55656600453152	0.555497792337274	0.937771464027463
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.48668998149428	0.463089303518017	1.00895638056206
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.457388312208269	0.439937330864549	1.0373542555072
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.4064502698097	0.389417461900014	1.08495337902747
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.413237888175094	0.390905853866971	1.07873197577151
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	GraphPred_MDD	GraphPred_bcftools	NA	119	0.511533960943833	0.519263637658453	0.984237047083113
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	119	0.844207702623448	0.818330722119356	0.555847314299531
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	119	0.691375055730231	0.669876086027631	0.782344498725635
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	119	0.628445062634871	0.641532545221479	0.858408558865885
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.535830446148074	0.51297535963538	0.959446683631535
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.457431161855065	0.439695200113944	1.03731329514638
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.437166243307597	0.406409343398376	1.0565075118124
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.41517302888186	0.378906138726677	1.07695167835498
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.398788989740421	0.366101694915254	1.09193298044894
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.393396280923804	0.35831790343256	1.09681922743163
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.394381530194861	0.362605042016807	1.09592813538702
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.39908580462444	0.364307078763709	1.09166340623359
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.398949236823037	0.362818686796753	1.09178744857007
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.397974114021047	0.360475715710013	1.09267272769142
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.397971011799416	0.358624127617149	1.09267554294296
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.636886652148341	0.567419171058254	0.848601172731498
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.76825806338771	0.738691069648198	0.677929974820783
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.815392903501227	0.788776527560177	0.605071526945581
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.715758374095123	0.687850733513745	0.750803623876763
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.674995422238139	0.693661871528272	0.802836778998445
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.556051543765168	0.54998575701467	0.938315295557672
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.5161266408684	0.510361771827375	0.979599098049627
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.466140376230885	0.448490243555049	1.02895423459289
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.475214543743611	0.45623842757442	1.02017203886316
MDD	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	GraphPred_MDD	GraphPred_bcftools	NA	119	0.586919655562842	0.602784503631961	0.90510671308805
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	119	0.778376324883111	0.738278023073636	0.662964993483634
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	119	0.636407183432267	0.641553909699473	0.849161250585348
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.570636469815755	0.592422731804586	0.922773464390845
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.480633498807167	0.504280017091583	1.01489120285187
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.472932477928306	0.487701182167783	1.02238777695232
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.44705629551599	0.460269192422732	1.04718395588554
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.431515740054763	0.44765702891326	1.0617976090482
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.430398252344218	0.444466600199402	1.0628407014673
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.430446373300917	0.452677681241988	1.06279580519387
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.435220516819174	0.456217063096425	1.0583321190474
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.434616694637758	0.452898447514599	1.05889771474785
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.434353284201733	0.451929924512178	1.05914435470531
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.434489960545804	0.450897308075773	1.05901638726575
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.599665320232818	0.542928357783792	0.891033694979431
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.716099258029469	0.686939182452642	0.75035327872912
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.903574735576093	0.89793476712719	0.437298452053538
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.798750397435387	0.765888050135308	0.631756961867169
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.694740842351306	0.717205526278308	0.77806677688132
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.610995888209149	0.651075345392394	0.878333842767044
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.5572449370448	0.585821108104259	0.937053287891424
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.487455241164774	0.517347956131605	1.00820400715479
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.49507219696285	0.52149978635522	1.00068447800026
MDD	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	GraphPred_MDD	GraphPred_bcftools	NA	119	0.619479529560023	0.643191853012391	0.868703423992189
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	119	0.775631112378907	0.770025637373594	0.667058370435364
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.670502055805114	0.685607463324313	0.808367557374161
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.610132209361389	0.625879504344111	0.879308354011581
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.56735406488968	0.567988890471443	0.926293965200403
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.539387336648805	0.523621991169349	0.955763536342735
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.536589405702427	0.533364193134881	0.958661971315023
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.525435513261669	0.515047714000855	0.970130455016215
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.52128730438397	0.512825808289418	0.974361226501292
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.524256223225114	0.512768836348099	0.97133509141926
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.524119628624616	0.513082182025353	0.971474525304646
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.52271588459621	0.512754593362769	0.972906289956072
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.522805437222757	0.51244836917818	0.972815012666413
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.484757446810327	0.414121919954423	1.01085388047446
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.547214989105039	0.531676399373309	0.947607613769561
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.709274313490108	0.697785215781228	0.759318923133107
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.906228254004737	0.900811850163795	0.431239488288715
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.787388523555256	0.793255946446375	0.64934555574391
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.689743681130177	0.70209371884347	0.784409488612846
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.643059576677191	0.652905569007264	0.841357146480798
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.551391408917925	0.55232872810141	0.94322719531293
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.564772428253266	0.560425865261359	0.929053493825022
MDD	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	GraphPred_MDD	GraphPred_bcftools	NA	119	0.7030157527053	0.716308218202535	0.767448475600867
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.861212768302069	0.851296111665005	0.524635020638091
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.813307876166394	0.81348810710725	0.608478894386408
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.765582867292874	0.742864264349808	0.681831710667137
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.742670627824786	0.723800028485971	0.714376568031542
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.74164037036216	0.72463324312776	0.715805197401014
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.732526972123543	0.712533827090158	0.728320472557643
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.729547412187951	0.713929639652471	0.732365860741883
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.731518227846123	0.71581683520866	0.729692569248237
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.73317514045802	0.715318330722119	0.727437466496665
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.733121798078803	0.715724255804017	0.727510175812645
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.733063898338279	0.714442387124341	0.727589088900535
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.468304673555189	0.414442387124341	1.0268663968516
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.505462231318137	0.486462042444096	0.990335285762461
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.619079100154578	0.606423586383706	0.86916038091981
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.732860107106226	0.708460333285857	0.72786677330985
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.913898484112469	0.885821108104259	0.41322626668017
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.842855216526841	0.811002706167213	0.558254850537324
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.817147391280206	0.787644210226464	0.602189392427216
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.746184591344192	0.715353938185444	0.709482214099919
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.754651282234862	0.725729952998149	0.697548512770744
MDD	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	GraphPred_MDD	GraphPred_bcftools	NA	119	0.752347298091458	0.724348383421165	0.700816076822518
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.938508911696504	0.92904144708731	0.349211558998304
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.910819349243596	0.894010824668851	0.420550195632239
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.890830811328651	0.876071784646062	0.465299474599432
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.888532183418181	0.874989317761003	0.470172547562691
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.883818406433223	0.868366329582681	0.480010994987513
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.882956504374762	0.86786782509614	0.481788204169573
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.884886722653583	0.868900441532545	0.477798993053189
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.886058407670517	0.869883207520296	0.475361125791679
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.886371751040228	0.870887337986042	0.474707045923728
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.886395180546274	0.869626833784361	0.474658102438745
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.389225563115176	0.331469876086028	1.10058337130058
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.452885730704396	0.414990742059536	1.04164933676738
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.553866855413004	0.560390257798035	0.940621205975345
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.641031026651936	0.63758011679248	0.843744543512481
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.790710242872381	0.783805725680103	0.644253086407454
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.917415283794127	0.917753881213503	0.404699214217323
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.900149973971802	0.886946303945307	0.444996517243049
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.860774919399439	0.852456914969378	0.525461933806917
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.865343374331893	0.852834354080615	0.516768918154298
MDD	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	GraphPred_MDD	GraphPred_bcftools	NA	119	0.768656677596848	0.75827517447657	0.677346677662706
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.956583241710294	0.930601053980915	0.293434529602054
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.940103744312841	0.914670274889617	0.34465323386684
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.938833812463271	0.917469021506908	0.348287771708368
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.93467856858236	0.912953995157385	0.35992363586154
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.935059892762156	0.912206238427575	0.358871542619283
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.936831102048862	0.91347386412192	0.353943687260893
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.938131056001952	0.915759863267341	0.350282848297279
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.938489363950378	0.916585956416465	0.349267060995923
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.938481226629451	0.916457769548498	0.349290162725616
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.335159612295191	0.296524711579547	1.14826259513274
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.3583785003028	0.334945164506481	1.12803344133835
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.470257089731009	0.488463181882923	1.02497930630261
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.576853512649908	0.581448511608033	0.916068375739734
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.730446736727855	0.740393106395101	0.731147194208211
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.864747816030293	0.870609599772112	0.517910438194041
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.914791399412877	0.911579547073067	0.411078002152212
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.896352525145158	0.886034752884205	0.453379504766566
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.899167798416041	0.882951146560319	0.447179767339454
MDD	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	GraphPred_MDD	GraphPred_bcftools	NA	119	0.781178112644348	0.770958552912691	0.658761030975739
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.982970656807766	0.979682381427147	0.18377290043926
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.978532264349698	0.97305227175616	0.206336300782889
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.974326030558502	0.968295114656032	0.225646722994742
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.97228498345845	0.965197265346817	0.234444523258196
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.971989692718227	0.964171770403077	0.23569016334295
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.972695146093741	0.963673265916536	0.232703250310025
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.972729148360067	0.964812704742914	0.232558314490921
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.972666367033633	0.964029340549779	0.23282585153583
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.304258399897441	0.262427004700185	1.17464465438231
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.334007713185555	0.293996581683521	1.14925690163311
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.442927945540781	0.457342258937473	1.05108589248515
